V1,V2,cover_type,aspect,slope,horizontal_distance_to_hydrology,vertical_distance_to_hydrology,horizontal_distance_to_roadways,hillshade_9am,hillshade_noon,hillshade_3pm,horizontal_distance_to_fire_points,elevation_boxcox,st_line_dist_to_hydrology,neg_vert_dist,hdth_gt_1250,hdth_lt_600,vdth_gt_500,vdth_btw_350_500,vdth_lt_350,dist_ratio_sq,wilderness_area,soil_type
3.126718721331968,7.453730889039358,ponderosa_pine,5,2,1,3,1,10,10,6,1,5202961,96.88137075826292,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,25,1,2
9.102297005525068,-11.730458796604252,ponderosa_pine,9,4,1,3,2,6,9,8,2,5631129,67.53517601961218,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3.746097814776275,1,3
6.958502775042641,6.280099532640872,ponderosa_pine,3,3,1,3,2,10,9,4,2,5262436,95.1892851112981,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,8.428720083246619,1,39
5.782968537184423,3.497858768967223,ponderosa_pine,3,2,3,4,2,10,9,5,2,6041764,330.4088376542008,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,6.975016436554898,1,39
6.184510782841995,6.076453198267073,ponderosa_pine,3,3,1,3,2,10,9,5,2,6225025,114.16216536138407,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,8.52008765522279,2,29
5.945066515957704,4.304391525008105,ponderosa_pine,1,3,2,4,2,9,9,5,1,6345361,285.4645336990219,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,16.11615206889309,1,39
-20.629819299117102,-1.6533040060640902,ponderosa_pine,5,4,1,3,2,10,10,6,1,6017209,30.14962686336267,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,100,2,29
7.020016181532936,7.6437073119428876,ponderosa_pine,1,3,1,3,1,9,8,5,1,3869089,30.01666203960727,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,900,1,28
13.194909132109371,-12.19492605636139,ponderosa_pine,9,4,3,2,1,6,9,8,1,5175625,361.6697388502389,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,269.25826446280996,1,3
1.5942537821011311,13.707033299586483,ponderosa_pine,2,5,1,3,1,9,7,3,2,4133089,76.53757247260981,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3.2790357925493057,1,3
0.1551128021813184,7.878219543918949,ponderosa_pine,1,4,1,3,3,8,8,6,1,6091024,127.47156545677157,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,7.787993510005409,2,3
-0.17169161949646913,6.3484719069838205,ponderosa_pine,3,2,2,4,1,10,9,5,1,5769604,214.18916872708573,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,7.377830533235938,2,3
5.856717523198633,-14.49026101781041,ponderosa_pine,8,5,3,6,1,5,9,10,1,4605316,392.43980430124566,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1.4060522738989831,1,3
8.500671812894478,-14.674493601992758,ponderosa_pine,9,6,2,4,1,4,8,9,1,4870849,174.55371666051687,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,6.211597633136095,1,3
7.189715089960427,-4.972984663961767,ponderosa_pine,7,4,1,3,2,8,10,8,1,6471936,136.8575902169843,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,6.201076509034987,2,29
-2.075033072236663,9.787382312141268,ponderosa_pine,2,3,3,5,2,9,9,5,2,6305121,334.0793318958837,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,4.164931278633903,1,3
9.13972619899571,1.8122208258369843,ponderosa_pine,5,4,2,3,3,9,10,6,3,6640929,259.42243542145695,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,37.15192743764172,2,29
7.125760426333772,-15.155376005095503,ponderosa_pine,10,5,2,5,2,6,7,6,2,5456896,275.13632984395207,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2.1919379321976726,1,3
0.9619972530566455,10.533793729082907,ponderosa_pine,3,4,2,3,2,10,8,3,1,6390784,241.32343441945292,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,15.729962654409652,1,6
0.41857123390162837,9.274327204959102,ponderosa_pine,2,4,1,3,2,10,8,4,2,6330256,122.78436382536663,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,21.30177514792899,2,3
9.15663063793901,-11.047309739546206,ponderosa_pine,9,4,1,3,1,7,9,8,1,4468996,70.51950084905593,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,9.274793388429751,1,3
10.186960028119723,-8.27731879981746,ponderosa_pine,7,3,1,3,1,8,10,8,1,5405625,31.32091952673165,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,11.111111111111112,1,15
-0.54208455837393,1.8692065211819104,ponderosa_pine,2,2,3,3,2,9,9,6,2,7080921,384.5256818471297,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,75.37396694214875,2,2
-1.6410482039206957,6.731884354486291,ponderosa_pine,3,4,2,3,4,10,8,3,4,7252249,180.27756377319946,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,8.027777777777779,2,3
-18.131876465723373,2.3001253514410718,ponderosa_pine,3,7,3,2,1,10,6,1,1,5089536,302.80356668969404,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,83.19651056014692,1,6
4.900933513596587,2.7338622481322328,ponderosa_pine,2,2,4,5,2,10,9,5,1,5400976,455.77296979965803,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,5.630565929330651,1,39
-0.008121033284015044,8.08882082595717,ponderosa_pine,1,3,2,3,1,8,8,6,2,4631104,236.04448733236708,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,56.97814776274714,1,3
-1.5647124095788887,13.969081102597483,ponderosa_pine,3,6,4,4,1,10,7,1,1,4652649,455.50521402065203,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,17.466091135635455,1,6
5.963614724619272,1.2379843704445006,ponderosa_pine,5,2,4,4,1,10,10,6,2,7027801,473.7140487678194,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,14.327163445119867,2,38
7.365170460341992,-3.9127419898659603,ponderosa_pine,6,5,2,3,3,8,10,7,3,6937956,203.22647465327935,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,44.89,2,38
4.476380264657126,6.226766959710255,ponderosa_pine,5,4,1,3,4,10,9,4,4,7230721,130.60245020672468,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,9.146936347412256,2,29
1.1721851472268092,10.718530360148563,ponderosa_pine,2,4,2,3,1,10,8,3,1,4481689,234.07691043757393,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1521,1,6
-25.840754880763313,3.7907863248364873,ponderosa_pine,4,5,5,2,1,10,9,3,2,6492304,602.1635990326881,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,138.40830449826993,2,29
10.32127647127501,-9.299597315612278,ponderosa_pine,9,3,3,3,1,8,10,8,3,6170256,326.583833035256,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,62.44854253420583,1,3
9.120764519391349,-1.745049774849657,ponderosa_pine,9,2,1,3,1,8,10,8,3,6100900,137.53908535394584,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,18.684703433922994,1,39
-20.06290274591504,-0.5160985239549525,ponderosa_pine,1,3,3,3,1,8,9,6,2,4477456,361.0221599846746,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,8145.0625,1,3
3.7707399889545363,5.414509588272447,ponderosa_pine,4,4,2,4,4,10,9,4,4,7452900,242.98148077579904,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,7.367346938775511,2,29
-1.1930744436891647,12.891810515708162,ponderosa_pine,4,5,3,4,1,10,8,2,1,4532641,340.898811966249,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,9.342826628693487,1,6
6.636775958549667,-13.929182092720161,ponderosa_pine,9,5,2,5,2,6,9,9,2,5013121,318.6534167398806,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2.6848599216141675,1,3
7.634258310984717,-12.966291727319241,ponderosa_pine,9,4,2,4,1,6,9,8,2,4322241,222.94618184665106,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,9.440033606385212,1,3
9.735497192121308,-7.9356117431156505,ponderosa_pine,9,2,1,3,1,8,10,7,1,3996001,30.14962686336267,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,100,1,12
-0.8639947498208906,15.43676182233488,ponderosa_pine,2,5,2,4,1,9,7,2,1,4359744,224.2164133153503,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,8.433852505160443,1,39
7.622563826849468,5.696960039085947,ponderosa_pine,3,2,1,3,2,10,9,5,1,5669161,68.24954212300622,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,26.562130177514796,1,39
8.34688251661714,4.064819461787736,ponderosa_pine,4,2,1,3,1,10,10,5,1,5574321,130.04999038831184,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,20.57270408163265,2,29
6.710645197090028,-15.06930550916653,ponderosa_pine,10,5,3,5,2,7,7,6,2,5607424,368.16436546738197,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2.015864186543254,1,3
2.955245044602274,10.99646924334992,ponderosa_pine,4,5,1,3,1,10,9,3,2,5257849,71.16881339463234,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,7.793402777777777,2,15
22.990366643192996,-3.066236122205151,ponderosa_pine,10,3,1,3,2,8,9,7,2,4648336,30,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,12
6.263841702884942,0.5876885758874436,ponderosa_pine,5,2,4,4,1,9,10,7,1,6801664,489.5600065364817,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,11.76940700090575,2,38
4.322345553529052,2.637737074642714,ponderosa_pine,1,3,4,6,2,9,9,5,2,6051600,476.7598976424087,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3.782846561737228,1,39
3.3054648004529956,8.291440836545073,ponderosa_pine,5,3,1,3,1,10,10,5,1,5125696,30.066592756745816,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,225,1,3
7.869828686278932,-12.707281220016627,ponderosa_pine,8,4,2,4,2,6,10,9,2,4937284,229.65408770583642,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2.1693407848086053,1,3
4.894606404869189,7.925205903077874,ponderosa_pine,4,5,1,3,2,10,9,3,2,6115729,90.93404203047393,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,47.92899408284024,2,29
9.043106346086844,-11.738027656456046,ponderosa_pine,9,4,1,3,2,6,9,8,2,5769604,137.7534028617805,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,4.271111111111112,1,3
4.499959105257746,4.808711243516723,ponderosa_pine,4,4,3,4,1,10,9,4,2,6195121,360.49965325919527,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,9,2,29
9.58324094842191,1.855207137510834,ponderosa_pine,6,4,2,3,3,9,10,6,4,6985449,163.98170629676957,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,6.72479172651537,2,29
8.740071876560016,-14.632253599888696,ponderosa_pine,9,6,1,4,1,4,8,9,1,3944196,153.37861650177967,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2.180773391022174,1,3
6.095583159346287,6.497564731899464,ponderosa_pine,4,4,2,3,3,10,9,4,1,6100900,192.0520762709948,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,46.045918367346935,2,38
9.74119110695767,-13.461003019446956,ponderosa_pine,9,6,1,3,2,5,9,10,1,4532641,75.13321502504735,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3.8832179930795854,1,3
7.94719388989893,-1.9970602157614998,ponderosa_pine,8,3,3,3,1,8,10,8,1,5382400,394.289233938742,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,45.2140309155767,1,38
9.680474388330557,2.4077398861112944,ponderosa_pine,5,4,1,3,3,10,10,6,4,6718464,31.622776601683793,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,9,2,29
-19.56949489232445,0.5292318709393634,ponderosa_pine,5,5,3,2,1,10,9,4,2,6548481,333.4081582685103,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,68.47562500000001,2,29
9.18278711227018,2.573886053357797,ponderosa_pine,5,4,2,3,3,10,10,5,3,6990736,161.55494421403512,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,6.25,2,29
-0.8598322512047407,9.127546005577937,ponderosa_pine,1,4,2,4,2,8,8,5,2,5484964,172.40939649566667,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3.1141868512110724,1,3
8.697449416606917,-1.663381418730058,ponderosa_pine,9,2,2,3,1,8,10,8,3,6350400,221.11761576138613,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,34.71439006574142,1,39
4.878905884502078,-3.801492467865516,ponderosa_pine,6,4,1,3,3,9,10,7,3,7022500,30.805843601498726,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,18.36734693877551,2,12
6.727163608364489,1.7098310260328693,ponderosa_pine,3,1,3,4,4,9,10,6,2,7546009,306.5697310564107,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,15.271641274238227,2,38
5.193491016145185,9.701978090663006,ponderosa_pine,5,3,2,4,2,9,10,6,2,5631129,270.05925275761246,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,8.861005949161708,1,15
7.7330770166209755,3.3238749193188446,ponderosa_pine,4,2,2,3,1,10,10,6,2,6610041,271.7517249255283,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,35.46864197530864,1,39
1.7281855960959687,14.85178691187495,ponderosa_pine,1,6,1,3,1,8,6,4,1,3996001,71.56116265125938,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2.366863905325444,1,3
7.346136609161462,6.0945805780529225,ponderosa_pine,3,3,1,3,2,10,9,5,1,5503716,43.174066289845804,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,17.64,1,39
9.500197127768313,1.492193700227495,ponderosa_pine,6,3,1,3,3,9,10,7,4,7203856,62.6418390534633,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,11.111111111111112,2,29
24.95077765446214,2.797231319926524,cottonwood_Willow,2,2,1,3,1,10,9,5,2,5808100,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,39
24.161021328336616,-0.2144246456182604,cottonwood_Willow,4,1,1,3,1,10,10,6,1,5368489,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,12
-0.7453596273132742,12.75340443689274,cottonwood_Willow,4,5,2,4,2,10,8,2,1,4870849,219.8021837926093,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3.219844527906367,1,15
9.770569481418384,-7.354718955760027,cottonwood_Willow,8,1,1,3,2,9,10,7,1,4194304,30.066592756745816,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,225,1,12
2.548942217603832,8.01829637771415,cottonwood_Willow,3,2,1,3,2,10,9,5,1,4243600,30.14962686336267,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,100,1,6
-0.7751244409917838,12.480035311223434,cottonwood_Willow,4,5,2,4,2,10,8,2,2,529e4,300.30817504690077,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,5.7022146254458965,1,15
23.271679375238403,-2.3302848302503243,cottonwood_Willow,9,2,1,3,2,8,10,8,1,5107600,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,6
1.443509040791893,13.142592137667808,cottonwood_Willow,3,5,1,3,1,10,7,2,2,4990756,34.9857113690718,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2.777777777777778,1,6
6.418084483601038,0.3298955494638803,cottonwood_Willow,6,2,4,4,2,9,10,7,2,5189284,498.65418879219294,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,16.267777777777777,1,38
22.80576700889609,-4.345735240511287,cottonwood_Willow,10,5,1,3,1,7,8,7,1,4092529,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,12
24.12896927806349,2.639995504979703,cottonwood_Willow,2,1,1,3,1,9,10,6,1,4080400,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,39
5.0964210511072325,-12.872842233158883,cottonwood_Willow,7,4,3,5,2,8,10,8,1,5382400,384.4801685392889,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2.449905482041588,1,15
-1.8739691787901447,11.35359675436285,cottonwood_Willow,3,4,3,5,1,10,9,4,3,5560164,395.27458810300465,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,5.027622391111454,1,15
2.749075624893586,10.268440078461813,cottonwood_Willow,4,4,1,3,2,10,9,3,1,4468996,31.622776601683793,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,9,1,15
-0.596502206232877,11.778803734926575,cottonwood_Willow,4,4,2,4,2,10,8,3,2,5340721,280.56015397771654,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,4.75016436554898,1,15
24.576069123991093,-0.6555047204678638,cottonwood_Willow,2,1,1,3,1,9,10,6,1,5049009,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,3
2.220277959676983,12.159386645786213,cottonwood_Willow,4,6,1,3,2,10,8,2,2,4813636,31.953090617340916,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,7.438016528925619,1,15
23.706851459521015,-1.9375761934883018,cottonwood_Willow,9,1,1,3,1,9,10,7,2,4813636,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,9
27.039599745669534,0.5148584763220855,cottonwood_Willow,1,4,1,3,1,8,8,6,1,5130225,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,3
25.599076372935983,2.8233902137206233,cottonwood_Willow,3,3,1,3,2,10,9,4,2,4618201,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,40
23.758271883934352,-1.2919844232760822,cottonwood_Willow,6,2,1,3,2,9,10,7,2,4389025,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,6
4.857663255825233,2.709227921883766,cottonwood_Willow,3,2,4,5,2,10,9,5,2,5522500,455.3372376601764,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,6.5240238060676425,1,39
25.114394807269715,1.872070914642576,cottonwood_Willow,2,2,1,3,2,10,9,5,2,4618201,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,28
-0.8929257455855543,13.919515778136217,cottonwood_Willow,3,6,2,4,1,10,7,1,1,4796100,233.0772404161333,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2.9015369146796894,1,15
23.362252889491618,-3.2584524943217197,cottonwood_Willow,10,3,1,3,1,8,9,7,1,3964081,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,3
26.932946030569582,0.531973016365398,cottonwood_Willow,2,4,1,3,1,9,8,4,2,4502884,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,6
1.914380816921124,11.007975387265965,cottonwood_Willow,3,4,1,3,2,10,8,3,1,4769856,118.18629362155326,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,5.0625,1,15
25.969128277447105,-0.10964030120706036,cottonwood_Willow,3,3,1,3,2,10,9,4,2,5180176,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,3
-0.46353017484261505,12.40125875124126,cottonwood_Willow,4,5,2,4,1,10,8,2,3,5438224,201.6953147695801,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3.9125709455379787,1,15
1.4182424526799668,11.924678537815968,cottonwood_Willow,3,5,2,3,1,10,8,2,3,5040025,157.49285698088025,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,9.765625,1,15
22.595408734263277,-4.05214620097381,cottonwood_Willow,10,4,1,3,1,7,8,7,1,4116841,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,28
23.326986059322568,-2.116848802571988,cottonwood_Willow,10,2,1,3,2,9,10,7,2,4661281,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,12
10.586356889111713,-9.267898441622886,cottonwood_Willow,7,4,1,3,2,8,10,8,2,4639716,30.805843601498726,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,18.36734693877551,1,12
24.02944625064346,-0.7240717905415567,cottonwood_Willow,5,3,1,3,2,9,10,6,2,4652649,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,12
24.21336504702022,-0.8048841573002351,cottonwood_Willow,5,3,1,3,2,9,10,6,1,4857616,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,12
24.311232646276956,2.9620451212951435,cottonwood_Willow,1,1,1,3,1,9,9,6,3,5631129,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,40
25.96445365760841,2.8273461600062357,cottonwood_Willow,3,4,1,3,2,10,9,4,2,4511376,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,39
27.335866805783542,0.6746809802218293,cottonwood_Willow,2,4,1,3,1,9,7,4,2,4583881,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,6
2.791924541025843,11.00052922080017,cottonwood_Willow,5,5,1,3,2,10,9,3,1,4769856,125.53883861180172,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2.84765625,1,15
24.520907523258703,2.003047413855828,cottonwood_Willow,1,1,1,3,2,9,9,6,1,4566769,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,29
0.8879637829596044,7.930977706555346,cottonwood_Willow,1,3,1,3,1,8,8,6,1,4120900,43.68065933568311,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,12.25,1,3
-0.100453476317568,11.581783421571462,cottonwood_Willow,4,5,2,4,2,10,9,3,3,5285401,217.41205118392128,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3.5432525951557095,1,15
-1.8615159421046272,13.349513266770641,cottonwood_Willow,4,6,2,5,2,10,8,1,1,5026564,273.7151804339686,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2.7155326324142037,1,15
2.6418049015746736,10.226905169661308,cottonwood_Willow,4,4,1,3,2,10,9,3,2,484e4,43.965895873961216,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,10.437869822485208,1,15
-2.532658910477476,12.813308641303811,cottonwood_Willow,4,5,4,5,2,10,8,2,1,5331481,470.08297139973064,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,5.598524888769448,1,15
24.716154022264984,0.621648440952569,cottonwood_Willow,1,2,1,3,2,9,9,6,3,4536900,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,12
25.440813676939086,1.8238138802665953,cottonwood_Willow,1,3,1,3,2,8,9,6,1,4524129,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,28
2.9818813232035595,8.1257741511882209,cottonwood_Willow,3,2,1,3,2,10,9,5,1,4443664,30.01666203960727,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,900,1,15
23.51297255854176,-2.3629579100021134,cottonwood_Willow,9,2,1,3,2,8,10,7,1,4972900,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,3
23.776077443604784,2.4988164235495667,cottonwood_Willow,4,1,1,3,3,9,10,6,1,5470921,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,39
8.78918358026613,-8.41123764312564,cottonwood_Willow,10,2,1,3,2,8,9,7,2,4443664,30.066592756745816,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,225,1,12
3.9805446194901997,8.556594403553378,cottonwood_Willow,5,3,1,3,3,10,10,6,1,5225796,30.59411708155671,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,25,1,15
27.58531046614251,0.9205983188348131,cottonwood_Willow,1,5,1,3,3,8,7,3,2,5071504,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,12
24.55607643643162,-0.6454341744626974,cottonwood_Willow,2,1,1,3,1,9,10,6,1,5317636,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,3
23.046317011858555,-2.2600070342803695,cottonwood_Willow,9,2,1,3,2,8,10,8,2,4674244,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,12
1.9825141787201488,6.300403188016036,cottonwood_Willow,2,2,1,3,2,9,9,6,3,4862025,30.59411708155671,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,25,1,15
24.209173672696668,1.8174641288548465,cottonwood_Willow,1,1,1,3,1,9,10,6,1,4032064,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,28
5.0135157222101565,9.722362904802154,cottonwood_Willow,5,3,2,4,2,10,10,6,2,5143824,250,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,7.070764462809918,1,15
24.76718294629132,1.9637371154460639,cottonwood_Willow,1,2,1,3,2,9,9,6,2,4752400,30,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,29
-19.78494144672048,0.25822437180755436,cottonwood_Willow,2,4,1,3,1,9,8,4,1,4137156,30.066592756745816,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,225,1,3
3.023047145115791,9.245196196874673,cottonwood_Willow,4,3,1,3,1,10,9,4,3,4986289,61.18823416311342,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,25,1,15
10.236390136471302,-12.059021727804966,cottonwood_Willow,7,5,1,3,2,6,10,9,2,4596736,61.61168720299745,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,18.36734693877551,1,12
3.3959520302673365,1.614883271821954,cottonwood_Willow,5,5,4,5,2,9,10,6,2,5253264,468.35136382848293,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,8.494156855955678,1,15
2.39091710560245,8.884837193711371,cottonwood_Willow,3,3,1,3,1,10,9,4,1,4177936,31.04834939252005,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,14.0625,1,6
2.990726414001926,10.656245073896596,cottonwood_Willow,5,5,1,3,2,10,9,4,2,4691556,31.04834939252005,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,14.0625,1,15
25.934867797019223,-0.09543601550792442,cottonwood_Willow,4,3,1,3,1,10,9,4,1,5076009,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,6
0.10259511329826042,11.216522893085992,cottonwood_Willow,4,4,2,4,2,10,9,3,2,4910656,186.2149295840696,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,5.003462603878116,1,15
25.045184697824016,2.683254701960786,cottonwood_Willow,2,2,1,3,1,10,9,5,1,5470921,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,38
26.962908039638165,0.4451813864730154,cottonwood_Willow,2,4,1,3,2,9,8,4,2,5541316,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,3
1.133615893723534,8.999493956369642,cottonwood_Willow,2,4,1,3,1,9,8,5,1,4133089,43.174066289845804,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,17.64,1,3
24.61753468810328,2.709726194220745,cottonwood_Willow,2,2,1,3,1,9,9,6,2,5924356,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,39
23.698038257079368,-1.702250325895161,cottonwood_Willow,8,1,1,3,2,9,10,7,1,4177936,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,1,12
-2.060224108014843,13.505014114241234,cottonwood_Willow,3,5,3,5,1,10,7,2,1,5171076,380.96325282105624,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2.5568326634643666,1,15
2.7020325582148614,10.209643859814884,cottonwood_Willow,4,4,1,3,2,10,9,3,3,4901796,62.36184731067546,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,12.45674740484429,1,15
